transaction_id,user_id,amount,points_earned,transaction_datetime,transaction_type
9865,2443,0,500,2025-01-11 21:21:12,Signup Bonus
9866,2443,440,0,2025-01-12 19:08:29,Redeemed
9867,2443,179,0,2024-03-09 22:55:06,Redeemed
9868,2443,1269,2538,2025-02-05 16:54:42,Earned
9869,2443,104,0,2024-05-09 03:19:03,Redeemed
9870,2443,714,1428,2024-12-12 14:13:48,Earned
9871,2444,0,500,2024-09-26 16:41:27,Signup Bonus
9872,2444,442,0,2024-07-04 19:15:27,Redeemed
9873,2444,1504,3008,2024-05-31 01:07:52,Earned
9874,2445,0,500,2024-06-02 10:07:41,Signup Bonus
9875,2445,331,0,2024-05-09 07:47:55,Redeemed
9876,2445,187,374,2024-12-07 18:27:29,Earned
9877,2445,1115,2230,2024-12-11 05:01:31,Earned
9878,2445,882,1764,2024-09-26 03:59:42,Earned
9879,2445,129,0,2024-08-24 00:36:35,Redeemed
9880,2446,0,500,2025-01-08 10:10:13,Signup Bonus
9881,2446,189,0,2024-12-01 15:22:40,Redeemed
9882,2446,645,1290,2024-09-30 00:27:23,Earned
9883,2446,385,0,2024-07-27 12:26:02,Redeemed
9884,2446,1864,3728,2024-08-15 13:48:21,Earned
9885,2447,0,500,2025-01-05 07:30:17,Signup Bonus
9886,2447,373,0,2024-03-22 05:38:34,Redeemed
9887,2447,234,0,2025-01-23 01:49:20,Redeemed
9888,2447,327,0,2024-12-16 12:04:15,Redeemed
9889,2447,367,0,2025-02-27 23:32:48,Redeemed
9890,2447,244,0,2024-08-30 03:05:40,Redeemed
9891,2448,0,500,2024-08-28 02:45:51,Signup Bonus
9892,2448,1125,2250,2024-08-25 05:12:54,Earned
9893,2448,349,0,2024-09-29 05:06:44,Redeemed
9894,2448,324,0,2024-06-02 04:44:46,Redeemed
9895,2448,427,0,2024-03-21 23:19:08,Redeemed
9896,2449,0,500,2024-11-27 07:47:02,Signup Bonus
9897,2449,192,0,2024-03-11 08:13:17,Redeemed
9898,2450,0,500,2024-06-03 00:14:45,Signup Bonus
9899,2450,114,0,2025-02-22 04:03:22,Redeemed
9900,2450,453,0,2024-09-10 11:10:07,Redeemed
9901,2450,387,0,2025-01-24 20:28:51,Redeemed
9902,2450,1802,3604,2024-03-25 15:26:55,Earned
9903,2451,0,500,2024-06-27 17:54:04,Signup Bonus
9904,2451,815,1630,2025-02-25 01:44:33,Earned
9905,2451,765,1530,2024-04-04 04:46:23,Earned
9906,2451,848,1696,2024-05-03 23:43:16,Earned
9907,2451,966,1932,2024-08-17 11:21:11,Earned
9908,2451,372,744,2024-07-29 01:06:05,Earned
9909,2452,0,500,2025-01-14 17:12:27,Signup Bonus
9910,2452,1601,3202,2025-01-01 02:28:21,Earned
9911,2452,284,0,2024-10-12 06:33:29,Redeemed
9912,2453,0,500,2024-04-03 04:43:13,Signup Bonus
9913,2453,1028,2056,2024-06-07 02:18:09,Earned
9914,2453,415,0,2024-08-23 15:26:25,Redeemed
9915,2453,1778,3556,2024-12-29 09:21:49,Earned
9916,2454,0,500,2024-05-26 00:07:38,Signup Bonus
9917,2454,1986,3972,2024-08-12 11:35:44,Earned
9918,2454,997,1994,2024-08-16 16:27:20,Earned
9919,2454,467,934,2025-01-10 20:10:40,Earned
9920,2455,0,500,2024-07-05 20:55:38,Signup Bonus
9921,2455,388,0,2024-08-02 03:30:02,Redeemed
9922,2455,959,1918,2025-02-27 05:54:31,Earned
9923,2456,0,500,2024-04-26 21:24:37,Signup Bonus
9924,2456,459,0,2024-03-23 11:41:11,Redeemed
9925,2456,375,0,2024-03-21 09:16:10,Redeemed
9926,2456,342,0,2024-04-08 04:04:54,Redeemed
9927,2457,0,500,2024-03-29 20:29:18,Signup Bonus
9928,2457,1985,3970,2024-08-19 03:35:55,Earned
9929,2457,1171,2342,2024-07-31 05:44:32,Earned
9930,2458,0,500,2024-09-14 17:22:15,Signup Bonus
9931,2458,203,406,2024-04-03 18:32:03,Earned
9932,2458,1888,3776,2024-10-13 15:19:55,Earned
9933,2458,1728,3456,2024-11-05 17:30:29,Earned
9934,2458,354,0,2024-05-29 12:11:54,Redeemed
9935,2459,0,500,2024-06-20 07:24:46,Signup Bonus
9936,2459,901,1802,2024-09-26 16:26:13,Earned
9937,2460,0,500,2024-05-10 02:03:19,Signup Bonus
9938,2460,143,0,2024-05-09 17:17:22,Redeemed
9939,2460,309,0,2024-11-01 07:42:44,Redeemed
9940,2461,0,500,2024-03-30 14:08:30,Signup Bonus
9941,2461,229,458,2024-12-23 07:25:15,Earned
9942,2462,0,500,2024-11-21 21:22:48,Signup Bonus
9943,2462,1908,3816,2024-05-28 21:31:42,Earned
9944,2463,0,500,2024-04-24 12:42:53,Signup Bonus
9945,2463,455,0,2024-03-25 23:08:39,Redeemed
9946,2463,1725,3450,2024-10-09 03:04:54,Earned
9947,2464,0,500,2024-06-09 12:37:01,Signup Bonus
9948,2464,422,0,2025-02-14 19:44:57,Redeemed
9949,2464,101,0,2024-11-01 16:23:49,Redeemed
9950,2464,1138,2276,2024-05-19 21:56:48,Earned
9951,2465,0,500,2025-01-19 14:20:23,Signup Bonus
9952,2465,382,0,2024-11-17 07:43:19,Redeemed
9953,2465,350,700,2024-03-17 04:19:57,Earned
9954,2465,101,0,2025-02-14 09:08:59,Redeemed
9955,2465,104,0,2024-11-13 19:45:09,Redeemed
9956,2465,433,0,2024-08-27 14:25:44,Redeemed
9957,2466,0,500,2024-07-29 11:13:43,Signup Bonus
9958,2466,735,1470,2024-06-09 05:28:07,Earned
9959,2466,723,1446,2024-07-15 12:38:49,Earned
9960,2466,746,1492,2024-10-15 07:55:09,Earned
9961,2466,607,1214,2024-04-20 19:13:37,Earned
9962,2466,174,0,2024-04-14 12:43:39,Redeemed
9963,2467,0,500,2024-12-03 19:54:32,Signup Bonus
9964,2467,1866,3732,2024-07-10 12:34:01,Earned
9965,2467,288,0,2025-02-12 20:49:59,Redeemed
9966,2467,829,1658,2024-12-10 04:16:25,Earned
9967,2467,460,920,2025-01-30 16:28:56,Earned
9968,2468,0,500,2024-09-13 12:06:24,Signup Bonus
9969,2468,1692,3384,2024-05-01 14:19:48,Earned
9970,2468,150,0,2024-11-04 07:03:32,Redeemed
9971,2469,0,500,2024-10-30 16:22:36,Signup Bonus
9972,2469,532,1064,2024-12-10 08:05:51,Earned
9973,2470,0,500,2024-10-28 21:38:51,Signup Bonus
9974,2470,267,0,2025-01-21 15:45:13,Redeemed
9975,2470,280,0,2024-04-24 07:59:27,Redeemed
9976,2470,537,1074,2024-08-04 15:47:08,Earned
9977,2470,423,0,2024-06-03 04:31:48,Redeemed
9978,2470,726,1452,2024-05-27 04:31:57,Earned
9979,2471,0,500,2024-12-03 01:39:39,Signup Bonus
9980,2471,331,662,2024-07-14 03:28:21,Earned
9981,2471,1937,3874,2024-08-15 01:21:31,Earned
9982,2471,322,0,2025-01-13 22:33:30,Redeemed
9983,2472,0,500,2024-04-17 02:34:27,Signup Bonus
9984,2472,1827,3654,2024-12-02 08:21:09,Earned
9985,2472,202,404,2024-10-06 23:29:56,Earned
9986,2473,0,500,2024-07-25 15:22:20,Signup Bonus
9987,2473,419,0,2024-10-06 15:01:36,Redeemed
9988,2474,0,500,2024-11-19 00:29:47,Signup Bonus
9989,2474,338,0,2024-09-17 01:57:22,Redeemed
9990,2475,0,500,2024-06-19 07:51:25,Signup Bonus
9991,2475,921,1842,2024-07-25 08:50:53,Earned
9992,2475,381,762,2024-08-02 02:40:46,Earned
9993,2475,863,1726,2024-11-01 07:28:42,Earned
9994,2475,1788,3576,2024-04-03 22:52:39,Earned
9995,2476,0,500,2024-07-02 00:10:40,Signup Bonus
9996,2476,1813,3626,2024-11-20 21:36:55,Earned
9997,2476,1774,3548,2024-04-11 18:15:28,Earned
9998,2476,1562,3124,2024-03-18 12:25:33,Earned
9999,2477,0,500,2024-06-01 12:20:59,Signup Bonus
10000,2477,1930,3860,2024-03-29 07:06:28,Earned
10001,2477,1604,3208,2024-05-05 07:45:46,Earned
10002,2477,1887,3774,2024-05-25 10:21:45,Earned
10003,2478,0,500,2025-01-13 19:19:51,Signup Bonus
10004,2478,339,0,2024-03-24 09:26:29,Redeemed
10005,2479,0,500,2025-01-11 05:25:33,Signup Bonus
10006,2479,1138,2276,2025-01-15 13:09:40,Earned
10007,2479,857,1714,2024-03-08 13:57:33,Earned
10008,2479,675,1350,2024-03-20 06:49:52,Earned
10009,2479,1084,2168,2024-03-12 07:43:57,Earned
10010,2480,0,500,2025-01-11 11:37:39,Signup Bonus
10011,2480,372,0,2025-03-03 22:59:51,Redeemed
10012,2480,112,0,2024-03-20 13:50:53,Redeemed
10013,2480,322,0,2024-10-17 06:48:23,Redeemed
10014,2480,328,656,2024-11-26 11:58:45,Earned
10015,2480,379,0,2025-03-06 16:23:18,Redeemed
10016,2481,0,500,2024-12-21 20:08:12,Signup Bonus
10017,2481,216,0,2024-03-18 19:41:57,Redeemed
10018,2481,1827,3654,2024-11-23 16:15:55,Earned
10019,2482,0,500,2024-11-03 11:26:29,Signup Bonus
10020,2482,736,1472,2024-04-05 21:53:14,Earned
10021,2482,1458,2916,2024-12-29 18:15:29,Earned
10022,2482,463,0,2024-10-12 09:12:59,Redeemed
10023,2482,301,0,2024-07-23 06:32:20,Redeemed
10024,2483,0,500,2024-11-09 09:01:58,Signup Bonus
10025,2483,109,0,2025-02-14 05:15:55,Redeemed
10026,2483,899,1798,2024-07-10 21:29:22,Earned
10027,2484,0,500,2024-05-19 17:59:59,Signup Bonus
10028,2484,388,0,2024-06-13 08:10:11,Redeemed
10029,2484,1123,2246,2024-06-10 20:55:22,Earned
10030,2484,551,1102,2024-04-30 18:48:28,Earned
10031,2484,1768,3536,2024-05-23 21:45:53,Earned
10032,2484,1646,3292,2024-10-24 09:14:23,Earned
10033,2485,0,500,2024-04-30 17:10:46,Signup Bonus
10034,2485,228,0,2024-06-05 18:48:33,Redeemed
10035,2486,0,500,2024-08-30 14:28:04,Signup Bonus
10036,2486,115,0,2024-08-18 15:58:52,Redeemed
10037,2486,112,0,2024-09-12 19:46:42,Redeemed
10038,2486,234,0,2024-03-08 16:05:42,Redeemed
10039,2486,224,0,2024-03-07 22:48:04,Redeemed
10040,2486,1916,3832,2024-03-20 03:14:20,Earned
10041,2487,0,500,2024-06-07 15:08:14,Signup Bonus
10042,2487,267,0,2024-04-25 01:26:35,Redeemed
10043,2487,1339,2678,2024-07-12 00:19:26,Earned
10044,2487,500,0,2024-11-23 22:02:28,Redeemed
10045,2488,0,500,2024-12-23 03:08:05,Signup Bonus
10046,2488,445,0,2024-07-31 12:06:49,Redeemed
10047,2489,0,500,2024-03-24 05:09:02,Signup Bonus
10048,2489,158,0,2024-10-16 06:53:49,Redeemed
10049,2489,1054,2108,2024-06-11 11:27:28,Earned
10050,2490,0,500,2024-04-17 16:23:44,Signup Bonus
10051,2490,141,0,2024-05-02 10:52:09,Redeemed
10052,2491,0,500,2024-10-10 16:51:23,Signup Bonus
10053,2491,857,1714,2025-02-27 21:54:16,Earned
10054,2492,0,500,2024-03-31 11:31:57,Signup Bonus
10055,2492,146,0,2024-05-29 11:33:03,Redeemed
10056,2492,160,0,2024-07-10 17:46:30,Redeemed
10057,2492,534,1068,2024-07-15 16:23:34,Earned
10058,2492,1487,2974,2024-10-22 23:59:15,Earned
10059,2493,0,500,2024-04-09 07:51:41,Signup Bonus
10060,2493,242,0,2025-02-28 00:15:10,Redeemed
10061,2493,1397,2794,2025-01-02 13:30:53,Earned
10062,2493,378,756,2024-11-18 17:44:49,Earned
10063,2493,1155,2310,2024-11-05 06:52:30,Earned
10064,2493,494,988,2024-06-30 06:36:13,Earned
10065,2494,0,500,2024-03-22 01:34:54,Signup Bonus
10066,2494,959,1918,2024-05-29 14:52:46,Earned
10067,2494,1987,3974,2025-02-20 23:03:44,Earned
10068,2494,1032,2064,2024-08-12 12:45:50,Earned
10069,2494,686,1372,2024-07-23 16:35:52,Earned
10070,2495,0,500,2025-01-27 18:50:29,Signup Bonus
10071,2495,736,1472,2025-01-05 14:23:18,Earned
10072,2495,270,540,2024-07-20 05:38:48,Earned
10073,2495,339,0,2024-04-23 15:20:27,Redeemed
10074,2496,0,500,2024-07-30 23:36:38,Signup Bonus
10075,2496,484,0,2024-09-08 08:26:22,Redeemed
10076,2496,1199,2398,2025-02-16 08:35:03,Earned
10077,2496,524,1048,2024-03-14 10:49:00,Earned
10078,2497,0,500,2024-11-03 08:08:04,Signup Bonus
10079,2497,1021,2042,2024-08-10 17:27:33,Earned
10080,2497,373,0,2024-05-13 16:28:19,Redeemed
10081,2497,1946,3892,2025-03-01 11:28:07,Earned
10082,2497,342,0,2024-07-18 17:07:11,Redeemed
10083,2497,297,0,2024-08-06 14:59:49,Redeemed
10084,2498,0,500,2024-05-01 02:29:01,Signup Bonus
10085,2498,441,0,2024-12-24 05:15:49,Redeemed
10086,2499,0,500,2024-07-16 11:55:23,Signup Bonus
10087,2499,355,0,2024-12-26 10:25:19,Redeemed
10088,2499,250,0,2024-10-31 19:26:59,Redeemed
10089,2500,0,500,2024-04-15 07:08:04,Signup Bonus
10090,2500,257,0,2024-06-30 07:13:04,Redeemed
10091,2501,0,500,2024-11-29 17:11:15,Signup Bonus
10092,2501,405,0,2025-02-07 16:43:04,Redeemed
10093,2501,377,0,2024-12-25 09:09:16,Redeemed
10094,2501,473,0,2025-01-29 01:17:37,Redeemed
10095,2501,806,1612,2024-12-05 07:35:34,Earned
10096,2501,440,0,2024-05-21 15:11:55,Redeemed
10097,2502,0,500,2024-03-19 16:10:33,Signup Bonus
10098,2502,1560,3120,2024-04-19 04:48:08,Earned
10099,2502,400,800,2024-09-29 16:27:38,Earned
10100,2502,356,0,2024-09-23 22:15:17,Redeemed
10101,2502,1266,2532,2025-02-03 09:10:51,Earned
10102,2502,1487,2974,2024-07-03 09:39:20,Earned
10103,2503,0,500,2024-08-10 22:44:56,Signup Bonus
10104,2503,398,0,2024-06-27 00:07:15,Redeemed
10105,2503,349,0,2024-11-20 09:36:24,Redeemed
10106,2504,0,500,2024-04-10 00:35:57,Signup Bonus
10107,2504,344,0,2024-03-22 12:05:43,Redeemed
10108,2504,168,0,2025-02-27 01:08:07,Redeemed
10109,2504,1393,2786,2025-01-13 19:37:10,Earned
10110,2504,107,0,2024-06-11 02:37:21,Redeemed
10111,2505,0,500,2024-07-07 04:40:25,Signup Bonus
10112,2505,386,0,2024-10-26 08:08:19,Redeemed
10113,2505,292,0,2024-12-06 18:43:40,Redeemed
10114,2506,0,500,2024-05-26 08:14:07,Signup Bonus
10115,2506,1633,3266,2024-08-02 06:01:30,Earned
10116,2507,0,500,2024-07-29 22:14:39,Signup Bonus
10117,2507,256,0,2024-03-26 06:47:20,Redeemed
10118,2507,442,0,2025-01-25 12:32:47,Redeemed
10119,2508,0,500,2024-08-22 21:27:45,Signup Bonus
10120,2508,523,1046,2024-12-02 15:46:01,Earned
10121,2508,492,984,2024-10-01 23:32:40,Earned
10122,2508,146,0,2024-10-30 18:06:02,Redeemed
10123,2508,1216,2432,2024-08-13 22:38:42,Earned
10124,2509,0,500,2024-10-24 21:21:25,Signup Bonus
10125,2509,1701,3402,2024-06-24 10:27:17,Earned
10126,2509,346,0,2024-08-22 07:54:24,Redeemed
10127,2509,423,0,2025-02-26 06:02:58,Redeemed
10128,2510,0,500,2024-07-31 09:53:35,Signup Bonus
10129,2510,1274,2548,2024-09-22 23:46:28,Earned
10130,2511,0,500,2024-07-16 17:07:41,Signup Bonus
10131,2511,155,0,2024-09-18 08:35:30,Redeemed
10132,2512,0,500,2024-06-06 20:01:33,Signup Bonus
10133,2512,184,0,2024-07-12 09:55:36,Redeemed
10134,2512,1129,2258,2024-04-14 02:26:31,Earned
10135,2512,228,0,2025-02-04 16:43:05,Redeemed
10136,2512,254,0,2024-04-20 19:40:02,Redeemed
10137,2512,134,0,2025-02-02 18:42:05,Redeemed
10138,2513,0,500,2024-05-24 16:14:11,Signup Bonus
10139,2513,1780,3560,2024-07-29 06:51:24,Earned
10140,2513,388,0,2024-08-02 01:35:04,Redeemed
10141,2513,589,1178,2025-02-09 01:14:11,Earned
10142,2513,353,0,2024-12-08 21:39:37,Redeemed
10143,2514,0,500,2024-09-06 14:44:58,Signup Bonus
10144,2514,1028,2056,2024-04-03 06:09:22,Earned
10145,2514,321,0,2024-04-05 14:02:23,Redeemed
10146,2515,0,500,2024-12-12 04:41:51,Signup Bonus
10147,2515,803,1606,2025-02-21 04:09:30,Earned
10148,2515,355,0,2024-11-05 21:42:52,Redeemed
10149,2515,198,0,2024-07-18 19:08:28,Redeemed
10150,2516,0,500,2024-12-13 04:31:38,Signup Bonus
10151,2516,188,0,2024-12-15 03:29:00,Redeemed
10152,2516,1397,2794,2024-12-07 23:18:57,Earned
10153,2517,0,500,2024-07-09 01:25:38,Signup Bonus
10154,2517,369,0,2024-05-16 05:44:09,Redeemed
10155,2517,363,0,2024-11-11 23:45:09,Redeemed
10156,2518,0,500,2024-09-28 06:12:59,Signup Bonus
10157,2518,459,0,2024-03-12 14:13:50,Redeemed
10158,2518,1736,3472,2025-03-02 05:51:52,Earned
10159,2518,751,1502,2024-08-24 17:28:45,Earned
10160,2519,0,500,2024-12-31 17:43:23,Signup Bonus
10161,2519,1337,2674,2024-08-06 16:02:02,Earned
10162,2519,363,0,2024-10-26 11:04:17,Redeemed
10163,2519,636,1272,2024-07-06 07:38:41,Earned
10164,2520,0,500,2024-11-02 06:03:41,Signup Bonus
10165,2520,781,1562,2024-09-08 16:57:26,Earned
10166,2521,0,500,2024-11-19 11:17:15,Signup Bonus
10167,2521,267,0,2025-01-30 15:27:51,Redeemed
10168,2521,1291,2582,2024-07-24 21:48:40,Earned
10169,2521,344,688,2025-02-05 17:26:41,Earned
10170,2521,182,0,2024-06-18 21:48:53,Redeemed
10171,2521,374,0,2025-02-18 13:29:55,Redeemed
10172,2522,0,500,2024-11-25 15:58:06,Signup Bonus
10173,2522,399,0,2024-05-21 07:29:05,Redeemed
10174,2523,0,500,2024-11-06 08:38:54,Signup Bonus
10175,2523,833,1666,2025-02-20 04:07:35,Earned
10176,2523,271,0,2024-10-16 10:33:25,Redeemed
10177,2523,133,266,2024-04-24 20:02:01,Earned
10178,2523,944,1888,2025-02-11 22:59:11,Earned
10179,2524,0,500,2024-12-19 20:04:25,Signup Bonus
10180,2524,293,586,2024-03-20 15:23:10,Earned
10181,2524,835,1670,2024-12-22 19:28:11,Earned
10182,2524,343,0,2024-04-06 10:42:53,Redeemed
10183,2524,337,0,2024-10-11 15:11:57,Redeemed
10184,2524,106,0,2024-12-21 22:22:47,Redeemed
10185,2525,0,500,2024-09-18 14:49:46,Signup Bonus
10186,2525,194,0,2024-03-21 21:35:59,Redeemed
10187,2525,297,0,2024-07-12 13:15:31,Redeemed
10188,2525,493,0,2025-02-12 02:03:47,Redeemed
10189,2525,422,0,2024-07-27 03:51:21,Redeemed
10190,2525,477,954,2024-09-02 17:15:34,Earned
10191,2526,0,500,2024-03-18 10:21:24,Signup Bonus
10192,2526,309,0,2024-07-20 12:20:40,Redeemed
10193,2526,118,0,2024-09-18 01:01:54,Redeemed
10194,2526,308,0,2024-12-03 04:53:53,Redeemed
10195,2526,406,0,2024-05-22 23:13:29,Redeemed
10196,2526,245,0,2024-07-05 19:41:09,Redeemed
10197,2527,0,500,2024-07-26 21:02:14,Signup Bonus
10198,2527,473,0,2024-03-16 19:29:50,Redeemed
10199,2527,1927,3854,2024-03-09 03:24:32,Earned
10200,2528,0,500,2025-01-02 01:04:13,Signup Bonus
10201,2528,277,0,2024-03-27 20:18:56,Redeemed
10202,2529,0,500,2024-05-03 01:00:57,Signup Bonus
10203,2529,288,0,2024-06-17 04:34:12,Redeemed
10204,2529,1847,3694,2024-06-15 12:58:45,Earned
10205,2530,0,500,2024-05-26 10:24:59,Signup Bonus
10206,2530,1318,2636,2024-12-14 07:38:47,Earned
10207,2530,452,0,2024-08-03 12:00:15,Redeemed
10208,2530,432,864,2024-04-20 06:27:24,Earned
10209,2530,163,0,2025-02-12 23:32:11,Redeemed
10210,2531,0,500,2024-04-10 08:43:57,Signup Bonus
10211,2531,1717,3434,2024-11-13 01:27:59,Earned
10212,2531,200,400,2024-06-29 16:51:02,Earned
10213,2531,815,1630,2025-02-26 20:27:16,Earned
10214,2531,469,938,2024-10-25 16:28:17,Earned
10215,2532,0,500,2024-10-30 14:57:45,Signup Bonus
10216,2532,920,1840,2024-12-15 04:13:26,Earned
10217,2532,1455,2910,2024-12-20 23:17:29,Earned
10218,2532,323,0,2025-01-04 23:13:22,Redeemed
10219,2533,0,500,2024-04-08 18:38:48,Signup Bonus
10220,2533,1847,3694,2025-01-18 10:43:43,Earned
10221,2534,0,500,2024-09-27 05:53:06,Signup Bonus
10222,2534,170,0,2025-01-12 09:14:49,Redeemed
10223,2534,202,404,2025-02-26 15:28:44,Earned
10224,2534,1707,3414,2024-06-11 17:07:27,Earned
10225,2534,455,0,2025-01-20 15:53:57,Redeemed
10226,2534,192,0,2024-04-10 11:02:35,Redeemed
10227,2535,0,500,2024-08-10 09:50:18,Signup Bonus
10228,2535,286,572,2024-06-29 00:22:11,Earned
10229,2535,287,0,2024-12-20 04:46:06,Redeemed
10230,2536,0,500,2024-03-27 02:57:30,Signup Bonus
10231,2536,160,0,2024-07-10 13:54:29,Redeemed
10232,2536,132,0,2024-06-30 02:54:40,Redeemed
10233,2536,1719,3438,2024-03-24 07:17:59,Earned
10234,2536,1567,3134,2024-04-19 21:54:48,Earned
10235,2536,245,0,2024-08-03 01:18:04,Redeemed
10236,2537,0,500,2024-12-26 20:18:27,Signup Bonus
10237,2537,106,0,2024-04-20 05:23:05,Redeemed
10238,2537,885,1770,2024-07-04 09:26:46,Earned
10239,2537,188,0,2024-11-08 18:23:33,Redeemed
10240,2538,0,500,2024-05-30 07:18:45,Signup Bonus
10241,2538,1379,2758,2024-03-19 03:56:47,Earned
10242,2538,419,0,2024-04-24 05:17:58,Redeemed
10243,2538,405,0,2024-12-30 19:53:51,Redeemed
10244,2538,981,1962,2024-08-31 06:22:00,Earned
10245,2538,107,0,2024-11-12 07:08:22,Redeemed
10246,2539,0,500,2024-12-25 20:20:10,Signup Bonus
10247,2539,334,0,2025-02-20 08:16:52,Redeemed
10248,2540,0,500,2024-04-28 04:21:07,Signup Bonus
10249,2540,316,0,2024-06-26 05:34:40,Redeemed
10250,2540,514,1028,2024-03-23 05:51:03,Earned
10251,2541,0,500,2024-05-12 02:32:41,Signup Bonus
10252,2541,275,0,2024-03-07 21:32:19,Redeemed
10253,2541,1349,2698,2024-10-18 07:20:53,Earned
10254,2542,0,500,2024-08-21 03:44:08,Signup Bonus
10255,2542,380,0,2024-12-11 02:44:39,Redeemed
10256,2542,198,0,2024-11-12 21:11:10,Redeemed
10257,2542,1151,2302,2024-09-18 06:11:05,Earned
10258,2542,150,0,2025-02-24 04:32:50,Redeemed
10259,2543,0,500,2024-10-04 00:36:57,Signup Bonus
10260,2543,153,306,2024-04-07 23:55:28,Earned
10261,2543,900,1800,2024-11-11 09:11:49,Earned
10262,2543,326,0,2024-07-01 06:14:57,Redeemed
10263,2543,334,668,2025-02-02 13:47:29,Earned
10264,2543,390,0,2024-03-17 13:36:24,Redeemed
10265,2544,0,500,2024-03-21 01:49:55,Signup Bonus
10266,2544,947,1894,2025-01-05 17:48:25,Earned
10267,2544,1738,3476,2024-12-30 19:38:01,Earned
10268,2544,495,0,2024-06-03 08:12:40,Redeemed
10269,2544,144,0,2024-06-17 16:49:37,Redeemed
10270,2544,321,0,2024-08-28 09:54:16,Redeemed
10271,2545,0,500,2024-08-21 07:55:10,Signup Bonus
10272,2545,224,0,2024-12-04 15:16:20,Redeemed
10273,2545,1056,2112,2024-12-19 17:27:53,Earned
10274,2545,125,0,2024-06-25 10:58:59,Redeemed
10275,2546,0,500,2024-07-09 13:36:59,Signup Bonus
10276,2546,296,0,2024-07-06 23:14:38,Redeemed
10277,2546,1489,2978,2024-09-18 02:14:34,Earned
10278,2547,0,500,2024-04-30 20:31:01,Signup Bonus
10279,2547,345,0,2024-11-24 11:13:40,Redeemed
10280,2547,133,0,2024-07-29 20:58:48,Redeemed
10281,2547,295,0,2025-01-07 03:35:15,Redeemed
10282,2547,239,0,2024-06-24 20:02:23,Redeemed
10283,2548,0,500,2024-10-17 10:48:38,Signup Bonus
10284,2548,973,1946,2025-02-02 09:43:01,Earned
10285,2548,123,0,2024-05-06 23:05:28,Redeemed
10286,2548,102,204,2025-01-09 13:23:55,Earned
10287,2548,380,760,2024-07-30 16:54:37,Earned
10288,2548,1415,2830,2025-02-25 21:21:10,Earned
10289,2549,0,500,2024-05-14 00:53:45,Signup Bonus
10290,2549,320,0,2024-10-25 11:14:48,Redeemed
10291,2549,879,1758,2024-03-13 08:40:45,Earned
10292,2550,0,500,2024-06-23 04:25:41,Signup Bonus
10293,2550,119,0,2024-10-11 04:04:57,Redeemed
10294,2550,308,616,2024-07-13 07:11:49,Earned
10295,2550,412,0,2025-02-06 20:16:30,Redeemed
10296,2550,307,0,2024-03-30 02:23:59,Redeemed
10297,2550,1494,2988,2024-09-09 18:44:13,Earned
10298,2551,0,500,2025-01-06 14:13:33,Signup Bonus
10299,2551,1785,3570,2024-10-07 20:53:59,Earned
10300,2551,393,0,2025-01-27 22:06:59,Redeemed
10301,2552,0,500,2024-08-28 21:34:16,Signup Bonus
10302,2552,835,1670,2025-03-06 13:32:20,Earned
10303,2553,0,500,2024-09-05 23:28:18,Signup Bonus
10304,2553,1271,2542,2025-01-13 15:18:18,Earned
10305,2553,252,0,2024-04-10 22:06:41,Redeemed
10306,2553,440,880,2025-01-12 10:18:52,Earned
10307,2553,1208,2416,2024-10-15 20:08:18,Earned
10308,2553,460,0,2024-12-01 22:28:00,Redeemed
10309,2554,0,500,2024-07-07 03:42:24,Signup Bonus
10310,2554,438,0,2024-06-09 05:41:49,Redeemed
10311,2554,442,0,2025-02-21 20:39:07,Redeemed
10312,2554,777,1554,2024-12-13 11:45:36,Earned
10313,2554,239,0,2024-11-04 22:51:18,Redeemed
10314,2554,108,0,2024-12-30 23:06:26,Redeemed
10315,2555,0,500,2024-07-14 14:29:35,Signup Bonus
10316,2555,1841,3682,2025-03-01 11:02:25,Earned
10317,2555,118,0,2024-11-29 07:27:18,Redeemed
10318,2555,105,0,2025-02-19 17:24:23,Redeemed
10319,2556,0,500,2024-12-11 02:35:58,Signup Bonus
10320,2556,500,0,2024-09-02 04:16:04,Redeemed
10321,2556,1284,2568,2024-03-30 22:22:45,Earned
10322,2556,447,0,2025-02-20 19:10:27,Redeemed
10323,2556,439,878,2024-04-03 19:47:58,Earned
10324,2556,176,0,2024-08-13 11:19:58,Redeemed
10325,2557,0,500,2024-04-01 01:41:31,Signup Bonus
10326,2557,1086,2172,2024-06-03 13:20:02,Earned
10327,2557,148,0,2025-01-29 12:03:31,Redeemed
