booking_id,user_id,show_id,booking_datetime,total_cost
3142,1875,170,2025-03-19 13:16:20,474
3143,1939,1547,2025-03-06 14:17:11,800
3144,4982,2303,2025-02-09 08:04:08,1000
3145,3986,1728,2025-03-12 05:35:41,675
3146,1076,3186,2025-03-13 03:06:43,600
3147,4607,1101,2025-03-09 11:34:50,200
3148,3875,2809,2025-02-09 20:22:46,800
3149,317,2352,2025-02-20 16:35:00,1281
3150,946,3910,2025-03-04 18:02:56,695
3151,2954,3848,2025-03-07 05:23:44,552
3152,4463,3388,2025-02-27 14:29:43,781
3153,333,3165,2025-02-16 12:01:54,1259
3154,3002,2123,2025-03-19 03:16:20,1459
3155,2282,2631,2025-02-24 11:57:48,1216
3156,3005,3558,2025-02-09 10:40:01,1000
3157,4932,1625,2025-03-22 23:00:48,600
3158,932,1759,2025-02-16 07:14:41,1173
3159,2685,3946,2025-02-10 15:38:44,1090
3160,4184,836,2025-03-24 03:10:22,1000
3161,2830,1324,2025-02-20 22:28:04,600
3162,4460,3922,2025-03-03 21:15:32,876
3163,1334,1134,2025-02-04 13:02:55,966
3164,171,3948,2025-02-09 09:00:53,517
3165,2998,576,2025-02-27 18:56:07,582
3166,1694,175,2025-03-13 05:27:41,1000
3167,1853,1803,2025-02-19 10:25:35,800
3168,2471,2697,2025-03-26 22:47:20,1165
3169,3105,3215,2025-03-07 14:14:47,894
3170,1705,571,2025-02-03 15:04:30,547
3171,3654,876,2025-02-08 10:29:21,1000
3172,1647,852,2025-03-15 15:14:56,400
3173,1336,2992,2025-03-13 07:51:48,1413
3174,1728,3730,2025-02-04 12:57:49,200
3175,1835,928,2025-02-11 02:21:24,1122
3176,4611,953,2025-01-25 05:07:13,200
3177,312,1582,2025-02-13 00:31:44,1015
3178,2461,137,2025-02-22 04:29:35,956
3179,2132,169,2025-03-18 19:15:32,896
3180,1020,2419,2025-03-18 15:04:17,1070
3181,1075,2624,2025-02-17 13:33:38,1000
3182,2370,2676,2025-03-24 16:43:33,400
3183,3348,3139,2025-02-03 21:46:30,406
3184,1648,3010,2025-03-17 16:41:28,400
3185,3485,1230,2025-01-31 15:10:23,989
3186,1802,1680,2025-03-20 05:03:30,800
3187,4468,307,2025-02-28 10:24:06,769
3188,239,369,2025-03-14 05:53:23,1411
3189,968,1648,2025-03-19 05:27:05,803
3190,3316,3945,2025-02-23 07:47:29,677
3191,867,2772,2025-01-31 05:54:13,984
3192,3001,1899,2025-03-22 12:46:43,800
3193,891,239,2025-03-17 11:10:54,800
3194,3611,1941,2025-02-21 07:39:18,600
3195,2041,845,2025-01-29 02:54:41,357
3196,4766,2542,2025-02-02 09:05:24,1000
3197,448,1294,2025-03-06 17:37:56,515
3198,1735,41,2025-03-28 01:24:55,1000
3199,3775,663,2025-02-22 01:43:38,858
3200,1363,1527,2025-02-26 18:07:01,400
3201,3341,2202,2025-03-02 04:22:24,517
3202,4367,3416,2025-03-16 20:04:36,1077
3203,1183,1996,2025-03-16 19:14:34,800
3204,1076,812,2025-03-17 01:46:45,1259
3205,1269,2173,2025-02-08 03:56:38,1000
3206,4018,1061,2025-02-03 06:25:51,651
3207,2029,1888,2025-02-13 05:51:01,629
3208,2332,3298,2025-03-01 19:14:25,856
3209,265,1329,2025-03-26 03:46:45,400
3210,1505,3776,2025-03-31 21:29:09,800
3211,2372,3451,2025-02-12 06:41:52,769
3212,2811,166,2025-03-09 23:09:43,617
3213,4684,1965,2025-02-17 07:01:40,200
3214,3280,1229,2025-01-31 11:41:26,1000
3215,3926,1662,2025-03-20 04:13:24,1002
3216,156,3270,2025-02-26 08:15:56,200
3217,1261,3977,2025-03-15 18:13:20,800
3218,4877,1910,2025-03-01 08:05:54,556
3219,2632,2982,2025-03-14 01:12:30,688
3220,2093,888,2025-02-04 11:18:54,1265
3221,142,3420,2025-02-24 09:30:43,200
3222,1957,2516,2025-03-09 15:52:09,939
3223,3968,880,2025-03-01 02:33:55,1033
3224,1477,199,2025-02-05 20:10:41,600
3225,3989,1107,2025-03-25 17:09:55,1000
3226,4214,1323,2025-02-28 11:19:24,400
3227,3974,1485,2025-03-15 01:13:27,719
3228,1052,1096,2025-02-06 11:29:14,1168
3229,880,2398,2025-02-23 20:36:23,800
3230,93,3956,2025-02-02 14:23:13,1000
3231,321,568,2025-02-03 13:15:43,1256
3232,396,1883,2025-02-26 14:46:24,1000
3233,3576,3288,2025-03-15 08:07:20,768
3234,4658,767,2025-03-22 21:47:57,800
3235,141,2480,2025-02-23 16:17:50,1129
3236,3661,1039,2025-02-09 02:21:04,1000
3237,4893,2124,2025-03-14 09:16:46,600
3238,3402,2544,2025-03-15 15:07:34,940
3239,4754,921,2025-02-10 21:41:41,1162
3240,4140,3387,2025-02-12 17:03:14,1225
3241,4523,2005,2025-03-13 19:40:49,400
3242,3607,405,2025-02-18 18:36:24,1420
3243,518,3852,2025-03-22 12:39:43,1192
3244,3834,2971,2025-03-01 00:55:14,1418
3245,603,1544,2025-03-16 16:33:11,600
3246,3310,1808,2025-02-19 21:54:48,1499
3247,4249,836,2025-03-12 08:10:22,1013
3248,1131,1624,2025-02-12 04:10:23,400
3249,3054,3102,2025-01-28 06:30:57,400
3250,2743,79,2025-02-17 14:43:39,587
3251,3164,2708,2025-03-19 05:42:05,1000
3252,746,2804,2025-03-30 09:28:50,505
3253,588,251,2025-03-12 23:55:19,1368
3254,770,804,2025-03-24 10:35:42,1000
3255,1330,2508,2025-02-01 23:58:54,1489
3256,4525,1882,2025-02-16 11:58:07,200
3257,3694,3921,2025-02-23 11:39:56,1166
3258,4939,604,2025-01-29 08:04:51,1219
3259,1357,3117,2025-03-02 08:31:30,1000
3260,3564,1945,2025-01-28 04:25:36,347
3261,2067,721,2025-03-06 22:14:46,543
3262,2745,4,2025-02-01 13:13:20,400
3263,2396,2390,2025-04-02 09:17:20,648
3264,2697,3884,2025-03-19 21:51:06,1106
3265,2302,2767,2025-03-26 01:13:21,800
3266,907,2644,2025-01-28 04:12:24,1000
3267,2826,3051,2025-03-26 00:26:18,1185
3268,2852,1276,2025-02-28 10:30:05,300
3269,2103,3303,2025-03-24 00:52:32,1149
3270,1664,3988,2025-03-08 00:50:09,513
3271,4073,3574,2025-03-03 07:05:10,600
3272,4926,488,2025-01-31 14:41:09,933
3273,4601,2714,2025-02-08 11:37:21,800
3274,2731,1513,2025-03-18 22:06:22,200
3275,4823,925,2025-02-28 03:07:55,1182
3276,3012,2345,2025-03-19 22:59:21,800
3277,2601,333,2025-02-09 17:21:49,961
3278,4071,1864,2025-04-04 00:09:09,680
3279,4352,1391,2025-02-24 21:55:45,485
3280,3683,2682,2025-02-15 16:15:29,1289
3281,2449,2678,2025-02-25 10:15:22,721
3282,2862,2347,2025-03-28 08:50:16,814
3283,4932,3053,2025-02-03 02:51:15,800
3284,1300,791,2025-02-08 22:28:51,800
3285,2353,426,2025-03-01 05:51:04,1468
3286,744,1305,2025-03-22 11:47:12,1250
3287,4516,1450,2025-02-12 07:17:46,600
3288,1490,1470,2025-02-23 22:32:58,340
3289,526,1427,2025-03-10 04:59:43,1000
3290,1252,2254,2025-02-07 17:41:15,1000
3291,785,2282,2025-03-16 04:22:48,600
3292,2777,2684,2025-03-04 05:24:12,674
3293,3199,3971,2025-02-09 22:50:14,712
3294,2305,294,2025-03-30 11:53:13,400
3295,4535,2756,2025-02-07 08:38:42,670
3296,968,1640,2025-02-01 03:21:46,1042
3297,2953,2888,2025-02-23 14:13:28,1291
3298,1243,2857,2025-02-28 16:07:41,881
3299,4124,1759,2025-02-16 21:14:41,1350
3300,3182,543,2025-03-17 20:06:42,1079
3301,4288,1286,2025-02-07 00:40:40,400
3302,2215,952,2025-04-02 22:38:12,740
3303,4027,232,2025-03-27 16:55:45,400
3304,397,1843,2025-04-04 16:05:54,400
3305,2832,2680,2025-02-24 13:50:57,200
3306,1755,1689,2025-03-16 11:51:06,896
3307,3045,3068,2025-03-16 09:18:13,200
3308,2558,2346,2025-03-08 07:22:55,1000
3309,2379,1927,2025-01-29 09:51:25,652
3310,3440,661,2025-02-04 04:37:54,800
3311,4930,1842,2025-03-06 00:28:28,578
3312,609,1363,2025-03-22 18:36:46,1421
3313,30,1050,2025-03-25 19:07:32,588
3314,2378,1715,2025-03-14 20:11:44,200
3315,4098,2471,2025-03-26 11:09:17,400
3316,3840,1630,2025-02-23 14:50:22,400
3317,200,1593,2025-03-20 17:40:18,812
3318,591,3442,2025-02-17 01:14:22,1155
3319,2286,2949,2025-03-02 21:34:52,600
3320,3755,2764,2025-02-16 09:59:04,587
3321,3298,2776,2025-03-16 21:30:38,1000
3322,26,2094,2025-02-28 00:14:04,699
3323,590,1244,2025-03-30 05:16:39,600
3324,716,1924,2025-01-29 20:01:30,1000
3325,4170,3710,2025-03-02 05:13:00,1176
3326,1073,1010,2025-03-09 01:11:40,734
3327,4128,2264,2025-03-24 02:45:56,600
3328,3943,2347,2025-04-03 18:50:16,316
3329,856,799,2025-01-28 03:03:18,1356
3330,4878,842,2025-03-04 13:35:12,200
3331,304,1876,2025-03-11 23:28:44,1323
3332,1428,1726,2025-02-25 10:54:50,892
3333,349,1437,2025-01-27 00:42:05,800
3334,4726,3717,2025-03-27 19:38:52,1169
3335,4616,751,2025-02-07 12:14:36,1443
3336,2715,516,2025-03-18 15:31:08,800
3337,3462,3079,2025-03-14 04:48:59,1173
3338,418,2865,2025-01-29 05:31:34,1000
3339,2738,1969,2025-03-13 06:30:41,801
3340,2345,568,2025-01-29 01:15:43,800
3341,2801,3542,2025-01-30 10:56:10,565
3342,2560,2305,2025-02-27 08:58:27,800
3343,4594,2355,2025-03-13 17:21:40,552
3344,1812,710,2025-02-28 11:56:53,442
3345,1037,3650,2025-03-13 12:35:34,600
3346,684,89,2025-02-01 21:37:29,800
3347,2169,2054,2025-03-13 23:50:22,200
3348,1997,2324,2025-03-02 11:45:25,800
3349,2640,588,2025-03-11 03:28:01,400
3350,2145,1454,2025-03-15 09:53:59,667
3351,265,1697,2025-03-04 21:15:59,600
3352,2479,261,2025-03-06 06:08:35,623
3353,3272,2046,2025-03-15 01:03:04,600
3354,3658,554,2025-03-14 15:39:54,1470
3355,2413,482,2025-02-22 05:43:54,1000
3356,1011,648,2025-02-25 03:15:38,800
3357,1762,2216,2025-03-11 21:00:04,1000
3358,1589,3922,2025-03-06 14:15:32,366
3359,3826,2708,2025-03-20 08:42:05,1000
3360,4339,3207,2025-03-16 14:56:27,1000
3361,904,2832,2025-02-17 03:54:07,986
3362,447,692,2025-02-08 23:08:53,437
3363,2729,3300,2025-03-19 19:48:52,200
3364,4660,2203,2025-01-24 17:40:03,311
3365,4849,3286,2025-02-12 20:51:20,1022
3366,4968,2081,2025-01-28 15:57:41,600
3367,2581,1715,2025-03-16 21:11:44,1494
3368,2825,2480,2025-02-16 07:17:50,1140
3369,3519,3542,2025-02-04 20:56:10,800
3370,2182,2256,2025-03-07 14:45:57,1282
3371,4409,2851,2025-03-28 19:05:00,1039
3372,771,3142,2025-02-20 07:12:49,800
3373,1246,393,2025-03-12 17:13:57,200
3374,267,1261,2025-03-17 02:52:31,400
3375,935,783,2025-02-07 04:51:25,400
3376,4925,2717,2025-02-06 19:11:14,1000
3377,3093,595,2025-02-17 01:13:57,200
3378,3821,3953,2025-02-27 11:24:48,400
3379,3437,2344,2025-02-05 09:46:15,758
3380,1161,2589,2025-03-21 20:20:34,200
3381,4027,327,2025-02-18 08:56:51,400
3382,145,217,2025-02-21 07:58:44,936
3383,2603,1581,2025-02-27 11:47:54,1000
3384,1223,1431,2025-01-27 23:57:28,723
3385,3101,188,2025-03-26 02:21:33,973
3386,1275,2315,2025-02-13 01:03:26,861
3387,2773,144,2025-02-19 20:39:51,1102
3388,2271,1413,2025-02-12 11:26:06,1282
3389,3212,227,2025-03-01 01:16:14,1000
3390,3545,91,2025-03-15 07:23:50,1000
3391,2633,2994,2025-03-15 17:34:16,1306
3392,3733,3518,2025-02-14 04:48:15,800
3393,547,1862,2025-02-03 04:37:59,845
3394,2546,88,2025-02-26 23:55:42,1183
3395,1305,2201,2025-02-02 19:47:29,1000
3396,2602,2543,2025-02-18 18:11:05,1499
3397,556,3209,2025-02-28 03:56:00,636
3398,924,469,2025-03-25 10:45:12,1000
3399,380,3291,2025-03-01 05:19:14,400
3400,2386,3590,2025-03-16 04:55:12,1010
3401,1495,1761,2025-03-08 19:04:24,1444
3402,2298,94,2025-02-06 22:43:59,747
3403,3446,2197,2025-02-19 02:31:15,748
3404,570,3596,2025-02-27 18:43:44,400
3405,2582,2477,2025-03-14 11:59:53,1000
3406,1294,1347,2025-02-18 15:58:52,200
3407,1527,598,2025-03-19 05:54:55,591
3408,2887,3311,2025-03-19 09:16:06,657
3409,125,399,2025-03-15 11:57:58,200
3410,325,2427,2025-02-15 06:21:24,1178
3411,2234,1502,2025-02-22 18:06:52,200
3412,3908,132,2025-03-22 10:43:50,800
3413,4494,265,2025-03-16 06:38:37,800
3414,2547,1811,2025-03-06 09:36:48,1044
3415,1677,3051,2025-03-18 11:26:18,1167
3416,562,3693,2025-03-29 04:20:18,600
3417,2216,1476,2025-02-03 03:31:59,1231
3418,1666,2910,2025-02-15 07:41:52,596
3419,4052,1040,2025-02-02 12:32:01,400
3420,792,1671,2025-03-22 03:11:38,508
3421,2805,2879,2025-02-19 20:52:12,600
3422,2161,2665,2025-03-15 07:43:27,1318
3423,3285,1883,2025-02-27 02:46:24,484
3424,1527,440,2025-03-04 17:34:04,1310
3425,926,1601,2025-02-11 16:47:40,400
3426,671,1011,2025-03-14 09:12:06,555
3427,807,2868,2025-02-23 18:55:51,1070
3428,749,1811,2025-03-07 16:36:48,1063
3429,598,1245,2025-02-05 06:40:10,1130
3430,2175,680,2025-03-11 18:50:10,904
3431,3889,116,2025-03-22 04:45:48,825
3432,2660,2385,2025-03-28 05:47:06,1229
3433,1073,1976,2025-03-12 01:53:02,1211
3434,2718,521,2025-03-27 10:33:04,800
3435,1796,298,2025-02-12 20:21:49,1185
3436,2276,414,2025-02-13 03:02:21,863
3437,363,2293,2025-02-21 18:13:19,1000
3438,1002,908,2025-02-15 15:20:53,949
3439,4361,3417,2025-02-18 15:35:08,542
3440,1902,1407,2025-02-28 13:28:01,1060
3441,1437,2741,2025-02-08 23:10:13,1170
3442,3574,3865,2025-02-22 10:46:15,678
3443,3086,2081,2025-01-30 11:57:41,200
3444,4183,3974,2025-02-17 01:44:41,800
3445,3477,1607,2025-03-07 07:07:40,621
3446,3617,922,2025-03-04 09:58:54,914
3447,3362,3399,2025-03-29 09:13:09,936
3448,1881,1451,2025-03-12 03:01:17,1342
3449,3628,2671,2025-03-15 00:48:43,1165
3450,586,3781,2025-03-31 16:36:55,800
3451,3639,887,2025-03-15 02:24:29,715
3452,1627,83,2025-03-25 01:42:44,922
3453,3740,294,2025-03-22 05:53:13,1000
3454,2736,534,2025-02-08 05:14:36,664
3455,657,1101,2025-03-05 05:34:50,600
3456,1085,249,2025-02-21 13:19:34,1463
3457,1679,1414,2025-02-07 04:22:39,1346
3458,3082,2680,2025-02-19 10:50:57,1203
3459,4107,2418,2025-02-19 22:22:32,400
3460,4304,1745,2025-03-07 06:06:08,1187
3461,425,3746,2025-02-07 12:37:05,1320
3462,4963,3385,2025-01-28 19:56:29,491
3463,3637,791,2025-02-19 15:28:51,674
3464,1839,715,2025-02-26 02:52:28,400
3465,69,1965,2025-02-19 03:01:40,457
3466,1613,3856,2025-02-26 04:42:12,1428
3467,1668,2474,2025-02-26 01:41:00,593
3468,241,2720,2025-02-20 02:24:26,1363
3469,3599,2487,2025-02-27 10:49:30,200
3470,3591,551,2025-03-16 18:59:39,1064
3471,2528,1784,2025-02-23 10:29:47,672
3472,1083,2418,2025-02-25 04:22:32,1250
3473,127,2203,2025-02-05 10:40:03,967
3474,3104,3808,2025-02-27 17:46:06,1041
3475,2885,2509,2025-03-06 23:27:31,1019
3476,955,529,2025-03-06 18:28:32,1202
3477,4392,1965,2025-02-16 18:01:40,1054
3478,3164,301,2025-03-28 14:06:43,416
3479,2310,1739,2025-03-09 00:31:39,809
3480,1311,1188,2025-03-03 17:19:09,1258
3481,1864,3965,2025-02-14 07:33:17,400
3482,4739,2108,2025-02-15 08:38:06,600
3483,257,945,2025-03-11 15:00:14,343
3484,3251,2450,2025-03-10 10:12:07,800
3485,4428,1846,2025-02-25 03:13:13,400
3486,1158,2521,2025-02-10 05:54:03,1159
3487,4343,3780,2025-03-04 14:37:57,877
3488,3515,2389,2025-03-10 12:18:48,947
3489,2745,3973,2025-02-18 15:22:30,931
3490,4953,3695,2025-03-22 21:50:47,569
3491,3648,2330,2025-02-28 13:49:13,866
3492,3973,1577,2025-02-09 04:34:25,1000
3493,2164,2745,2025-03-27 22:10:38,741
3494,1850,1445,2025-03-07 17:45:24,800
3495,3167,2535,2025-03-30 20:37:45,1043
3496,2851,348,2025-02-27 01:17:03,716
3497,3725,992,2025-02-05 22:55:24,834
3498,260,715,2025-02-27 06:52:28,400
3499,1897,2670,2025-02-11 09:21:36,1000
3500,3815,3738,2025-03-15 05:21:04,200
3501,1141,763,2025-03-18 22:03:52,800
3502,657,1521,2025-02-13 00:22:42,200
3503,1326,3079,2025-03-06 08:48:59,800
3504,4303,3288,2025-03-29 08:07:20,1070
3505,386,617,2025-02-23 08:10:38,984
3506,3743,3450,2025-02-17 13:59:47,800
3507,3727,1432,2025-03-05 15:36:44,200
3508,382,3744,2025-03-08 21:10:14,771
3509,1600,3820,2025-03-10 04:44:11,200
3510,843,2392,2025-02-18 08:48:14,800
3511,544,1677,2025-02-08 21:54:32,829
3512,1929,2812,2025-03-22 09:50:16,885
3513,3427,2596,2025-03-05 09:54:55,538
3514,4031,591,2025-02-09 17:31:16,734
3515,4186,1172,2025-03-10 06:36:37,1000
3516,4686,1756,2025-02-13 05:26:24,1098
3517,4647,937,2025-03-20 22:06:02,778
3518,63,3473,2025-02-07 23:59:38,1004
3519,3612,2989,2025-03-11 23:01:06,1000
3520,3732,1442,2025-02-16 05:24:56,709
3521,3015,2639,2025-02-26 09:04:16,424
3522,922,3978,2025-03-07 21:01:30,861
3523,3872,127,2025-02-07 18:18:23,600
3524,1779,695,2025-02-24 06:07:46,1000
3525,2808,3717,2025-03-21 07:38:52,1467
3526,4894,2893,2025-03-09 05:46:51,600
3527,3219,2584,2025-02-05 22:55:29,690
3528,3175,690,2025-03-12 06:14:55,614
3529,1457,853,2025-02-12 17:21:57,1000
3530,676,154,2025-03-24 23:35:01,863
3531,1809,2768,2025-02-07 02:30:30,400
3532,3442,2849,2025-03-02 15:24:01,200
3533,3595,2604,2025-01-23 18:49:47,895
3534,477,2402,2025-03-25 16:33:34,857
3535,92,3997,2025-02-06 22:44:08,1280
3536,679,1844,2025-02-05 05:47:36,829
3537,3115,3679,2025-02-03 10:28:43,800
3538,1782,1366,2025-02-08 19:08:02,600
3539,2260,1194,2025-03-05 01:03:45,595
3540,2304,2578,2025-03-26 07:51:49,200
3541,1247,14,2025-02-04 10:26:49,600
3542,2707,1353,2025-02-16 01:03:21,400
3543,4419,3339,2025-02-10 08:24:38,1056
3544,1698,2270,2025-02-22 18:29:49,400
3545,3284,188,2025-03-19 08:21:33,1207
3546,1701,2289,2025-03-10 19:13:43,1000
3547,4177,2306,2025-03-17 12:41:33,1445
3548,3721,3832,2025-01-29 10:52:00,377
3549,3346,1198,2025-03-04 19:09:11,800
3550,1714,3213,2025-02-02 03:40:25,843
3551,3516,3644,2025-02-21 02:24:05,1302
3552,2917,739,2025-02-13 12:00:54,1018
3553,860,1983,2025-03-06 09:42:46,1076
3554,4687,2992,2025-03-15 18:51:48,400
3555,3544,2857,2025-02-27 01:07:41,200
3556,3889,3702,2025-03-13 00:41:00,820
3557,4063,2820,2025-03-27 22:56:28,645
3558,2025,614,2025-01-23 16:40:29,400
3559,2578,1750,2025-03-25 10:19:27,600
3560,2957,2655,2025-03-01 10:09:02,400
3561,1718,2452,2025-01-28 00:57:35,800
3562,4547,2841,2025-03-28 04:03:49,755
3563,3696,672,2025-03-10 10:47:02,200
3564,2074,1872,2025-02-15 15:03:22,993
3565,3939,2062,2025-03-15 23:16:33,1000
3566,265,268,2025-03-19 10:17:58,1291
3567,1509,1714,2025-03-28 17:39:03,306
3568,3775,2969,2025-02-16 10:53:23,200
3569,486,3277,2025-02-10 07:39:53,400
3570,26,2218,2025-02-23 20:17:31,1172
3571,2491,1980,2025-02-10 06:08:15,602
3572,3016,141,2025-03-31 18:22:25,326
3573,2262,3963,2025-01-25 21:29:01,500
3574,720,822,2025-03-10 19:28:16,915
3575,1668,3398,2025-02-13 01:51:31,1190
3576,643,3896,2025-03-06 14:23:47,735
3577,897,1689,2025-03-10 04:51:06,1000
3578,821,1835,2025-03-16 03:52:25,986
3579,4103,1650,2025-03-11 23:31:04,931
3580,2447,1198,2025-02-22 02:09:11,1000
3581,3035,866,2025-02-10 15:49:27,200
3582,2900,1480,2025-02-17 10:46:43,200
3583,2134,2776,2025-03-09 22:30:38,1066
3584,3266,3099,2025-03-04 18:25:32,518
3585,4878,566,2025-02-11 04:49:19,1395
3586,2564,817,2025-04-02 14:24:07,400
3587,4396,3952,2025-03-26 03:53:13,1173
3588,935,1145,2025-02-20 06:46:09,600
3589,3773,2369,2025-02-21 02:52:59,612
3590,615,421,2025-02-07 18:53:23,200
3591,1796,2845,2025-03-26 19:51:28,996
3592,4379,1575,2025-03-12 17:38:45,200
3593,4975,1848,2025-02-13 08:49:33,800
3594,3596,2547,2025-03-06 11:03:14,521
3595,1758,571,2025-01-27 03:04:30,665
3596,1151,2306,2025-03-25 21:41:33,820
3597,1865,111,2025-02-09 01:06:34,1215
3598,4316,2502,2025-03-03 03:00:39,984
3599,4997,1020,2025-03-09 19:50:54,590
3600,4950,3373,2025-02-22 19:49:45,400
3601,4930,1673,2025-02-22 10:47:19,338
3602,419,3710,2025-02-28 13:13:00,992
3603,3494,821,2025-02-20 13:24:16,1013
3604,2067,3895,2025-02-02 13:05:38,331
3605,1954,243,2025-01-30 16:53:47,1000
3606,2009,738,2025-03-28 08:32:36,861
3607,2189,2358,2025-03-23 11:33:10,1231
3608,1286,3247,2025-04-03 13:46:41,629
3609,3107,2287,2025-01-31 09:21:01,800
3610,1545,290,2025-02-11 11:38:04,425
3611,2434,1225,2025-03-08 03:13:44,1000
3612,440,160,2025-02-22 02:21:10,400
3613,808,1982,2025-01-30 22:12:46,945
3614,2823,261,2025-03-11 21:08:35,592
3615,4561,411,2025-02-22 15:44:08,200
3616,2859,3266,2025-02-24 13:54:54,400
3617,2722,829,2025-02-06 11:18:22,1153
3618,4151,3888,2025-02-22 14:36:10,591
3619,1998,165,2025-01-24 12:08:01,600
3620,2794,3555,2025-02-16 16:07:18,600
3621,239,2840,2025-03-22 23:12:59,800
3622,3223,3344,2025-03-16 21:04:51,770
3623,662,2116,2025-02-17 03:18:23,318
3624,2457,2903,2025-02-11 14:15:38,600
3625,2731,756,2025-02-23 12:43:26,200
3626,3262,931,2025-02-04 23:35:15,600
3627,209,1830,2025-02-02 09:31:07,1064
3628,716,1897,2025-02-24 19:38:18,661
3629,999,1413,2025-02-23 17:26:06,1324
3630,268,2919,2025-02-17 00:52:06,400
3631,3512,1784,2025-02-15 19:29:47,1398
3632,133,2496,2025-03-23 09:28:50,342
3633,2744,1460,2025-02-15 15:05:42,475
3634,1647,20,2025-02-04 04:56:38,526
3635,2784,1180,2025-03-30 06:44:23,600
3636,1430,763,2025-03-07 19:03:52,962
3637,2771,2144,2025-02-17 06:34:45,800
3638,3279,1894,2025-01-26 10:29:09,200
3639,3951,3050,2025-03-01 06:29:27,698
3640,4724,610,2025-02-14 02:44:31,800
3641,498,2961,2025-02-17 00:14:12,1151
3642,4911,1824,2025-03-16 07:38:14,1000
3643,2081,566,2025-02-07 14:49:19,320
3644,1612,1907,2025-03-31 08:14:27,600
3645,2192,3525,2025-02-08 03:25:25,1000
3646,1767,555,2025-03-01 10:52:15,1064
3647,886,722,2025-03-04 11:13:24,200
3648,66,515,2025-03-31 15:48:25,787
3649,2453,609,2025-02-17 17:50:44,400
3650,558,535,2025-02-22 19:41:57,1287
3651,416,3047,2025-03-25 07:49:03,600
3652,1282,3701,2025-03-07 00:47:17,1001
3653,1117,3716,2025-02-06 01:31:43,1326
3654,1485,715,2025-02-12 09:52:28,200
3655,906,3839,2025-04-03 07:33:05,917
3656,1189,3591,2025-02-22 01:56:45,600
3657,1297,3565,2025-04-01 06:15:50,1093
3658,3325,3394,2025-03-28 05:00:02,426
3659,2144,1356,2025-02-10 16:37:50,553
3660,4721,3915,2025-03-01 14:21:45,1341
3661,4184,1391,2025-02-14 09:55:45,1034
3662,140,3062,2025-02-16 08:05:07,1395
3663,4682,631,2025-03-23 18:09:17,776
3664,1572,2908,2025-03-08 16:54:48,200
3665,2249,2435,2025-02-17 10:10:10,462
3666,2313,1446,2025-03-06 18:48:08,1437
3667,753,674,2025-02-26 15:32:09,695
3668,3600,1820,2025-04-04 21:08:33,805
3669,370,2164,2025-02-25 17:47:39,600
3670,2764,1749,2025-03-07 07:14:28,524
3671,2604,208,2025-02-13 17:39:54,200
3672,3746,2162,2025-03-18 21:17:39,1380
3673,1295,956,2025-02-21 15:42:00,403
3674,1704,1239,2025-03-23 17:19:03,910
3675,2128,327,2025-02-18 13:56:51,400
3676,4700,2894,2025-02-19 06:41:00,632
3677,4245,1722,2025-02-21 10:27:06,600
3678,766,208,2025-02-07 10:39:54,1000
3679,2606,2978,2025-02-13 12:18:48,625
3680,4725,565,2025-03-06 03:52:24,980
3681,2234,2906,2025-03-29 14:04:25,400
3682,723,2670,2025-02-11 08:21:36,549
3683,4223,1712,2025-03-31 13:51:12,1000
3684,3811,699,2025-03-09 00:32:19,1268
3685,3341,1153,2025-02-05 11:02:51,200
3686,1928,3591,2025-02-14 23:56:45,1276
